0.885	0.00022240650131238567
0.89	0.0002641482994316487
0.895	0.0003145877967343288
0.9	0.0003757462720156194
0.905	0.00045017072515494153
0.91	0.0005410872698355538
0.915	0.0006526047905480918
0.92	0.0007899873603436359
0.925	0.0009600215504498476
0.93	0.001171515924857146
0.935	0.0014359865212224586
0.9400000000000001	0.0017686068358972059
0.9450000000000001	0.002189538322962174
0.9500000000000001	0.0027258150833435004
0.9550000000000001	0.0034140464336031608
0.96	0.0043043437631949495
0.965	0.005466108138570565
0.97	0.006996692396175988
0.975	0.00903458138749294
0.98	0.011779805016870605
0.985	0.015526152023338494
0.99	0.020713010843764246
0.995	0.028010458404786852
1.	0.03846153846153902
1.0050000000000001	0.05372367776039731
1.01	0.0764802744775453
1.0150000000000001	0.11112919693466655
1.02	0.16484485319451622
1.025	0.2487941988931082
1.03	0.377724540346909
1.035	0.5614550724128633
1.04	0.7781005863619552
1.045	0.9497245398923162
1.05	0.9989824448623285
1.055	0.938679167350243
1.06	0.8351176090183494
1.065	0.7344351583390086
1.07	0.6526653977038772
1.075	0.5911479105769284
1.08	0.5468570677287549
1.085	0.5163322689134097
1.09	0.49674116687063957
1.095	0.485994955581942
1.1	0.4826200399278889
1.105	0.4856017267253493
1.11	0.4942526294251814
1.115	0.5081101758119406
1.12	0.5268557867280415
1.125	0.5502471609999395
1.1300000000000001	0.5780567579359174
1.135	0.6100119232797687
1.1400000000000001	0.6457348810273283
1.145	0.6846841982663827
1.1500000000000001	0.7261033950971082
1.155	0.7689866736759444
1.16	0.8120750087859406
1.165	0.853895968582509
1.17	0.8928553379044336
1.175	0.9273769643185323
1.18	0.9560714534416821
1.185	0.9779003309022937
1.19	0.9922975072544189
1.195	0.9992187409583759
1.2	0.9991099066044832
1.205	0.9928076457747574
1.21	0.9814017248948855
1.215	0.9660920636368596
1.22	0.9480663808738077
1.225	0.9284122883710068
1.23	0.9080661240080046
1.235	0.8877931044807442
1.24	0.8681900302523465
1.245	0.8497016947915587
1.25	0.8326438123699224
1.2550000000000001	0.817227459865751
1.26	0.8035820143604451
1.2650000000000001	0.7917750742243828
1.27	0.7818288519929424
1.2750000000000001	0.7737331150861172
1.28	0.7674550462386055
1.285	0.7629465063953145
1.29	0.7601491884785405
1.295	0.7589981039569255
1.3	0.7594237779055035
1.305	0.761353460261421
1.31	0.7647116001723202
1.315	0.7694197802552969
1.32	0.7753962688365281
1.325	0.7825553199369935
1.33	0.7908063313422565
1.335	0.8000529587113402
1.34	0.8101922764207852
1.345	0.8211140717562854
1.35	0.8327003561942732
1.355	0.8448251739054506
1.36	0.8573547813745241
1.365	0.8701482614603396
1.37	0.8830586189733867
1.375	0.895934382161806
1.3800000000000001	0.9086217054343563
1.385	0.9209669342936051
1.3900000000000001	0.9328195560102043
1.395	0.9440354222946101
1.4000000000000001	0.9544800971400668
1.405	0.9640321584147351
1.41	0.9725862695763716
1.415	0.9800558408685525
1.42	0.9863751186047768
1.425	0.9915005756274872
1.43	0.9954115226062494
1.435	0.9981099136575272
1.44	0.9996193749822255
1.445	0.9999835359091683
1.45	0.999263782825149
1.455	0.997536584442856
1.46	0.9948905501266119
1.465	0.9914233819377337
1.47	0.9872388676915965
1.475	0.9824440397578554
1.48	0.9771465961951765
1.485	0.9714526506255977
1.49	0.9654648480440602
1.495	0.959280857781651
1.5	0.9529922335030839
1.5050000000000001	0.9466836140323927
1.51	0.9404322279298092
1.5150000000000001	0.9343076585890412
1.52	0.9283718244137192
1.5250000000000001	0.9226791294762802
1.53	0.9172767430816666
1.5350000000000001	0.9122049710604928
1.54	0.9074976867433947
1.545	0.9031827949098958
1.55	0.8992827071938699
1.555	0.8958148122218836
1.56	0.8927919280214023
1.565	0.8902227279026692
1.57	0.8881121340870244
1.575	0.8864616758588085
1.58	0.8852698110132066
1.585	0.8845322109244202
1.59	0.8842420107359998
1.595	0.8843900270435346
1.6	0.8849649460586446
1.605	0.8859534856636606
1.61	0.8873405350314209
1.615	0.88910927562858
1.62	0.8912412874702128
1.625	0.8937166444677789
1.6300000000000001	0.8965140026250746
1.635	0.8996106846960986
1.6400000000000001	0.9029827647292485
1.645	0.9066051556855446
1.6500000000000001	0.9104517030343271
1.655	0.9144952868968523
1.6600000000000001	0.9187079349251837
1.665	0.923060947670331
1.67	0.9275250377110403
1.675	0.9320704832864503
1.68	0.9366672966085426
1.685	0.9412854064333792
1.69	0.9458948538565577
1.695	0.9504659996841672
1.7	0.9549697411346724
1.705	0.9593777350705969
1.71	0.9636626244637373
1.715	0.9677982643860085
1.72	0.9717599435106564
1.725	0.9755245969234357
1.73	0.9790710059942606
1.735	0.9823799811552947
1.74	0.9854345236736339
1.745	0.9882199628909828
1.75	0.9907240659173733
1.7550000000000001	0.9929371173927762
1.76	0.9948519676452879
1.7650000000000001	0.9964640483489404
1.77	0.9977713555864988
1.7750000000000001	0.9987744010203722
1.78	0.9994761326360855
1.7850000000000001	0.9998818272184842
1.79	0.9999989573258532
1.795	0.9998370360217812
1.8	0.9994074429954343
1.805	0.9987232359410171
1.81	0.997798951176239
1.815	0.9966503974631324
1.82	0.9952944468633876
1.825	0.9937488262292893
1.83	0.9920319126181428
1.835	0.990162535542065
1.84	0.9881597885461071
1.845	0.9860428521649982
1.85	0.9838308298602098
1.855	0.9815425981001007
1.86	0.9791966713297676
1.865	0.9768110821941316
1.87	0.974403277035304
1.875	0.9719900263881582
1.8800000000000001	0.9695873499486635
1.885	0.9672104552881879
1.8900000000000001	0.9648736894321132
1.895	0.9625905023098829
1.9000000000000001	0.9603734210121602
1.905	0.9582340337546075
1.9100000000000001	0.9561829824420669
1.915	0.9542299627467001
1.92	0.952383730654112
1.925	0.9506521144881153
1.93	0.9490420314934169
1.935	0.9475595081324156
1.94	0.9462097033342665
1.945	0.9449969340186478
1.95	0.9439247023009825
1.955	0.9429957238683773
1.96	0.9422119570948645
1.965	0.9415746325395025
1.97	0.9410842825408366
1.975	0.9407407706855463
1.98	0.9405433209875473
1.985	0.940490546666234
1.99	0.9405804784589223
1.995	0.9408105924430012
2.	0.941177837377951
2.005	0.941678661606499
2.0100000000000002	0.9423090395779569
2.015	0.9430644980754938
2.02	0.943940142243029
2.025	0.9449306815168094
2.0300000000000002	0.9460304555718541
2.035	0.9472334603945816
2.04	0.9485333745902863
2.045	0.9499235860280172
2.05	0.951397218916067
2.055	0.9529471613889677
2.06	0.9545660936719006
2.065	0.9562465168710913
2.07	0.957980782419304
2.075	0.9597611221844494
2.08	0.9615796792268138
2.085	0.9634285391669765
2.09	0.9652997621025102
2.095	0.9671854149874702
2.1	0.9690776043649557
2.105	0.9709685093201444
2.11	0.9728504144995985
2.115	0.9747157430228294
2.12	0.9765570890945211
2.125	0.9783672501108822
2.13	0.9801392580417013
2.1350000000000002	0.9818664098612194
2.14	0.983542296796102
2.145	0.9851608321578798
2.15	0.9867162775303483
2.1550000000000002	0.9882032670895885
2.16	0.989616829845501
2.165	0.9909524096088737
2.17	0.9922058825068034
2.1750000000000003	0.9933735718914621
2.18	0.994452260512356
2.185	0.9954391998498656
2.19	0.9963321165375
2.195	0.9971292158313392
2.2	0.9978291821169959
2.205	0.9984311764764644
2.21	0.9989348313688404
2.215	0.9993402425094797
2.22	0.999647958061166
2.225	0.9998589652777522
2.23	0.9999746747650785
2.235	0.9999969025453749
2.24	0.9999278501295135
2.245	0.9997700828161771
2.25	0.9995265064481247
2.255	0.9992003428631906
2.2600000000000002	0.9987951042815253
2.265	0.9983145668709443
2.27	0.9977627437292999
2.275	0.9971438575167593
2.2800000000000002	0.9964623129620521
2.285	0.9957226694554686
2.29	0.994929613928003
2.295	0.9940879342009072
2.3000000000000003	0.9932024929734492
2.305	0.9922782025992032
2.31	0.9913200007831227
2.315	0.9903328273132916
2.32	0.9893216019229348
2.325	0.9882912033602952
2.33	0.9872464497265704
2.335	0.9861920801255181
2.34	0.9851327376527116
2.345	0.984072953737941
2.35	0.9830171338409867
2.355	0.9819695444890474
2.36	0.9809343016334973
2.365	0.9799153602944052
2.37	0.9789165054533665
2.375	0.9779413441486224
2.38	0.9769932987211539
2.3850000000000002	0.9760756011563233
2.39	0.9751912884626757
2.395	0.9743431990275598
2.4	0.9735339698882371
2.4050000000000002	0.9727660348569925
2.41	0.9720416234393512
2.415	0.971362760485755
2.42	0.9707312665188484
2.4250000000000003	0.9701487586807828
2.43	0.9696166522475896
2.435	0.9691361626606027
2.44	0.9687083080280544
2.445	0.9683339120532763
2.45	0.9680136073493062
2.455	0.9677478391031196
2.46	0.9675368690560845
2.465	0.9673807797705547
2.47	0.9672794791557265
2.475	0.96723270522895
2.48	0.9672400310915823
2.485	0.96730087010118
2.49	0.9674144812243107
2.495	0.9675799745565383
2.5	0.9677963169981572
2.505	0.9680623380760329
2.5100000000000002	0.9683767359034351
2.515	0.9687380832710284
2.52	0.9691448338632092
2.525	0.9695953285947535
2.5300000000000002	0.9700878020632825
2.535	0.9706203891133403
2.54	0.9711911315079678
2.545	0.971797984703505
2.5500000000000003	0.9724388247230233
2.555	0.9731114551232619
2.56	0.9738136140492487
2.565	0.9745429813699348
2.57	0.9752971858872039
2.575	0.9760738126095074
2.58	0.976870410080212
2.585	0.9776844977494688
2.59	0.9785135733771267
2.595	0.9793551204528747
2.6	0.9802066156184617
2.605	0.98106553607555
2.61	0.9819293669614695
2.615	0.9827956086739585
2.62	0.9836617841248623
2.625	0.9845254459017581
2.63	0.9853841833156165
2.6350000000000002	0.986235629311879
2.64	0.9870774672217902
2.645	0.9879074373304438
2.65	0.9887233432378261
2.6550000000000002	0.9895230579891736
2.66	0.990304529951187
2.665	0.991065788411113
2.67	0.9918049488763677
2.6750000000000003	0.9925202180532796
2.68	0.9932098984846217
2.685	0.9938723928269316
2.69	0.9945062077501167
2.695	0.9951099574435448
2.7	0.9956823667146854
2.705	0.9962222736683837
2.71	0.9967286319570009
2.715	0.9972005125939186
2.72	0.997637105325251
2.725	0.9980377195570261
2.73	0.9984017848375503
2.735	0.9987288508971259
2.74	0.9990185872497594
2.745	0.9992707823638965
2.75	0.9994853424115826
2.755	0.9996622896077073
2.7600000000000002	0.9998017601531481
2.765	0.99990400179766
2.77	0.9999693710402373
2.775	0.9999983299863894
2.7800000000000002	0.9999914428833158
2.785	0.9999493723553199
2.79	0.9998728753629467
2.795	0.9997627989102961
2.8000000000000003	0.9996200755256941
2.805	0.9994457185414524
2.81	0.9992408171987782
2.815	0.999006531604018
2.82	0.9987440875623723
2.825	0.9984547713149501
2.83	0.9981399242046164
2.835	0.9978009372954928
2.84	0.9974392459702192
2.845	0.9970563245282185
2.85	0.9966536808071905
2.855	0.9962328508489542
2.86	0.9957953936295636
2.865	0.9953428858723327
2.87	0.9948769169610848
2.875	0.9943990839695488
2.88	0.9939109868214251
2.8850000000000002	0.9934142235942247
2.89	0.992910385978547
2.895	0.9924010549030721
2.9	0.9918877963341365
2.9050000000000002	0.991372157257419
2.91	0.9908556618479472
2.915	0.9903398078333759
2.92	0.9898260630542939
2.9250000000000003	0.9893158622241668
2.93	0.9888106038904675
2.935	0.9883116475975463
2.94	0.9878203112508677
2.945	0.98733786868141
2.95	0.9868655474082444
2.955	0.9864045265966326
2.96	0.9859559352083654
2.965	0.9855208503405304
2.97	0.9851002957484281
2.975	0.9846952405479692
2.98	0.9843065980925529
2.985	0.9839352250191594
2.99	0.9835819204581945
2.995	0.9832474254014628
3.	0.982932422222554
